date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:52	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-66f38645-1d9d100e738862f1;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.eot	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:54	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-66f38645-53557252fd59e8cf;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.woff2	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:54	16276/16276	---M--	200	added ('OK')	application/font-woff	etag:%223f94-66f38645-f6eae282e2d67296;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.woff	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:55	33736/33736	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283c8-66f38645-371198a8fcea63ef;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-regular-400_1.ttf	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:55	144714/144714	---M-Z	200	added ('OK')	image/svg+xml	etag:%222354a-66f38645-40601db75390da06;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/images/fa-regular-400_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/images/fa-regular-400_1.svg	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:56	203030/203030	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-66f38645-bc212ffa12e3b269;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.eot	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.eot	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:57	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-66f38645-60fd15eb91839513;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.woff2	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:57	101652/101652	---M--	200	added ('OK')	application/font-woff	etag:%2218d14-66f38645-bf0ed4dae87590ab;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.woff	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:58	202744/202744	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22317f8-66f38645-fd30b93da9d47e5b;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-solid-900_1.ttf	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:23:58	918991/918991	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e05cf-66f38645-e3e1df8731ffc871;gz%22	https://gov.portal-cac.com/cac/registro/psicotecnico/images/fa-solid-900_1.svg	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/images/fa-solid-900_1.svg	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:24:05	31138/31138	---M-Z	200	added ('OK')	application/x-javascript	etag:%2279a2-66f386ce-779bf510310c77cc;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/js/pixel.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/js/pixel.js	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:06	101965/101965	---M-Z	200	added ('OK')	text/css	etag:%2218e4d-66f386ce-b9cdca1cc50dd9a8;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/css/all.min.css	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:06	337795/337795	---M--	200	added ('OK')	image/png	etag:%2252783-66f386ce-d9e24ac2e1ac15d0;;;%22	https://gov.portal-cac.com/cac/registro/aprovado/images/documento.png	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/images/documento.png	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:06	61061/61061	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ee85-66f386ce-7efbac5078383e36;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/js/JsBarcode.all.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/js/JsBarcode.all.min.js	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:07	19927/19927	---M-Z	200	added ('OK')	application/x-javascript	etag:%224dd7-66f386ce-2c64e75c6ff0c18a;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/js/qrcode.min.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/js/qrcode.min.js	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:08	90060/90060	---M--	200	added ('OK')	application/font-woff	etag:%2215fcc-66f38645-146dcd1f42851816;;;%22	https://gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.woff	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/psicotecnico/fonts/fa-brands-400_1.woff	(from https://gov.portal-cac.com/cac/registro/psicotecnico/css/all.min_1.css)
14:24:09	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-654021e8-45b9fcd2618bad36;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/js/fbevents.js	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/js/fbevents.js	(from https://gov.portal-cac.com/cac/registro/aprovado/)
14:24:09	108020/108020	---M--	200	added ('OK')	font/woff2	etag:%221a5f4-66f386ce-baa390fb02140e97;;;%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-brands-400.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-brands-400.woff2	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:10	187208/187208	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222db48-66f386ce-8af0cabe26744fea;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-brands-400.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-brands-400.ttf	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:10	24948/24948	---M--	200	added ('OK')	font/woff2	etag:%226174-66f386ce-a79bab7c1a557543;;;%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-regular-400.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-regular-400.woff2	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:10	63952/63952	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f9d0-66f386ce-dfc9bcef35998fb8;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-regular-400.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-regular-400.ttf	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:11	150124/150124	---M--	200	added ('OK')	font/woff2	etag:%2224a6c-66f386ce-69a12dfc7bc051;;;%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-solid-900.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-solid-900.woff2	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:11	394628/394628	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2260584-66f386ce-4858184ef34404c6;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-solid-900.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-solid-900.ttf	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:11	4564/4564	---M--	200	added ('OK')	font/woff2	etag:%2211d4-66f386ce-74c5c5e5267e84a4;;;%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-v4compatibility.woff2	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-v4compatibility.woff2	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
14:24:11	10172/10172	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227bc-66f386ce-587f5371fd03228c;gz%22	https://gov.portal-cac.com/cac/registro/aprovado/fonts/fa-v4compatibility.ttf	C:/Users/User/Desktop/html%20porte%20de%20arma/html%20porte%20de%20arma/gov.portal-cac.com/cac/registro/aprovado/fonts/fa-v4compatibility.ttf	(from https://gov.portal-cac.com/cac/registro/aprovado/css/all.min.css)
